CommercialCsiNumber,CommercialDeliveryMonth,UACsiNumber,SymbolCommercial,SymbolUA,ExchangeSymbol,Exchange,Name,SessionType,CloseField,SessionGroup,IsActive,TerminalPointValue,FullPointValue,Currency,ContractSize,Units,MinimumTick,TickValue,DeliveryMonths,StartDate,EndDate,LinkSymbol,TradingTime,OhlcOffset,Footnote,ConversionFactorCode,HasImplied5,HasCurrentDayVolume,HasCurrentDayOpenInterest,HasKnownExpirationDates,LastTotalVolume
886,0,886,LC1,LC1,LC,CME,"Live Cattle",ETH,Last,"LC,LC2,LC1",1,4,400,USD,"40000 lbs","cents/lb",2.5,10,IVIVIVIVIVIV,2003-09-23,2021-08-11,"","08:30 - 13:05",,"",2,1,0,0,1,52761
887,0,887,LH1,LH1,LH,CME,"Lean Hogs",ETH,Last,"LH,LH2,LH1",1,4,400,USD,"40000 lbs","cents/lb",2.5,10,IVIVVVVVIVIV,2002-03-04,2021-08-11,"","08:30 - 13:05",,"",2,1,0,0,1,54554
888,0,888,RL1,RL1,,CME,"Russell 2000 Index",ETH,Last,"RL,RL1",0,5,500,USD,"$500 x Index","points",5,25,IIVIIVIIVIIV,1996-05-20,2008-09-23,"","08:30 - 15:15",,"",2,0,0,0,0,
889,0,889,FC1,FC1,FC,CME,"Feeder Cattle",ETH,Last,"FC,FC2,FC1",1,5,500,USD,"50000 lbs","cents/lb",2.5,12.5,VIVVVIIVVVVI,2003-09-23,2021-08-11,"","08:30 - 13:05",,"",2,1,0,0,1,15494
890,0,0,EK2,,,CME,"EUROMARK (3 MONTH)",,Settlement,"",0,,,,"","",,,IIVIIVIIVIIV,1995-11-10,1999-08-03,"","",,"",2,0,0,0,0,
891,0,0,MB1,,,CBT,"MUNI-BOND INDEX",ETH,Last,"MB,MB2,MB1",0,,,,"","",,,IIVIIVIIVIIV,1995-10-27,1998-03-20,"","",,"",-3,0,0,0,0,
892,0,892,FF1,FF1,FF,CBT,"30-Day Federal Funds",ETH,Last,"FF,FF2,FF1",1,4.167,4167,USD,"$5000000","USD/bas pt",2.5,10.4175,VVVVVVVVVVVV,2003-07-03,2021-08-11,"","17:00 - 16:00",,"",3,1,0,0,1,53588
893,0,893,ZS,ZS,S,CBT,"Soybeans",ETH,Last,"S,S2,ZS",1,6.25,50,USD,"5000 bu","cents/bu",2,12.5,VIVIVIVVVIVI,1996-03-01,2021-08-11,"","19:00 - 13:20",,"",-1,0,0,0,1,112263
894,0,894,ZM,ZM,SM,CBT,"Soybean Meal",ETH,Last,"SM,SM2,ZM",1,10,100,USD,"100 short tons","USD/short ton",1,10,VIVIVIVVVVIV,1996-03-01,2021-08-11,"","19:00 - 13:20",,"",1,0,0,0,1,79755
895,0,895,ZL,ZL,BO,CBT,"Soybean Oil",ETH,Last,"BO,BO2,ZL",1,6,600,USD,"60000 lbs","cents/lb",1,6,VIVIVIVVVVIV,1996-03-01,2021-08-11,"","19:00 - 13:20",,"",2,0,0,0,1,106055
896,0,896,ZC,ZC,C,CBT,"Corn",ETH,Last,"C,C2,ZC",1,6.25,50,USD,"5000 bu","cents/bu",2,12.5,IIVIVIVIVIIV,1996-03-01,2021-08-11,"","19:00 - 13:20",,"",-1,0,0,0,1,366526
897,0,897,ZW,ZW,W,CBT,"Wheat",ETH,Last,"W,W2,ZW",1,6.25,50,USD,"5000 bu","cents/bu",2,12.5,IIVIVIVIVIIV,1996-03-01,2021-08-11,"","19:00 - 13:20",,"",-1,0,0,0,1,186400
898,0,898,ZO,ZO,O,CBT,"Oats",ETH,Last,"O,O2,ZO",1,6.25,50,USD,"5000 bu","cents/bu",2,12.5,IIVIVIVIVIIV,1996-03-01,2021-08-11,"","19:00 - 13:20",,"",-1,0,0,0,1,301
899,0,899,RR1,RR1,RRF,CBT,"Rough Rice",ETH,Last,"RR,RR2,RR1",1,2,2000,USD,"2000 CWT","$/CWT",5,10,VIVIVIVIVIVI,1996-03-01,2021-08-11,"","19:00 - 13:20",,"",3,0,0,0,1,789
904,0,904,CPI,CPI,CPI,CME,"Consumer Price Index",Combined,Settlement,"",0,2.5,2500,USD,"$2500 x Index","points",5,12.5,IIVIIVIIVIIV,2004-02-09,2006-12-15,"","17:00 - 16:00",,"",3,0,0,0,1,
905,0,905,TMI,TMI,,CBT,"Dow Jones Total Market Index",,Settlement,"",0,5,500,USD,"$500 x Index","points",5,25,IIVIIVIIVIIV,2004-02-10,2004-09-24,"","19:15 - 16:00",,"",2,0,0,0,1,
912,0,912,NK2,NK2,NK,CME,"Nikkei 225 Index",RTH,Settlement,"NK,NK1,NK2",1,5,5,USD,"$5 x Index","points",5,25,IIVIIVIIVIIV,2004-02-20,2021-08-11,"NK starts at 1990-09-25","17:00 - 16:00",,"",0,0,0,0,1,0
913,0,913,NIY,NIY,NIY,CME,"Nikkei 225 Index (Yen)",,Settlement,"",1,500,500,JPY,"JPY 500 x Index","points",5,2500,SSVSSVSSVSSV,2004-02-23,2021-08-11,"","17:00 - 16:15",,"",0,0,0,0,1,18716
916,0,916,JM,JM,JM,CLEAR,"PJM Western Hub Real-Time Peak Calendar-Month",,Settlement,"",0,0.025,2.5,USD,"2.5 MWH per hour per day","USD/MWH per hour per day",5,0.125,VVVVVVVVVVVV,2003-04-11,2020-01-02,"","18:00 - 17:00",,"",2,0,0,0,1,
920,0,920,CI,CI,CI,CLEAR,"CIG Rocky Mountain Natural Gas",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2004-04-19,2020-02-07,"","18:00 - 17:00",5,"",4,0,0,0,1,
921,0,921,NB,NB,NBN,CLEAR,"Chicago Natural Gas Basis",,Settlement,"",0,0.0001,1,USD,"2500 mmBtu","$/mmBtu",1,0.0001,VVVVVVVVVVVV,2004-04-19,2016-08-02,"","18:00 - 17:15",5,"",4,0,0,0,1,
922,0,922,HB,HB,HB,CLEAR,"Henry Hub Natural Gas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2004-04-19,2020-11-06,"","18:00 - 17:00",5,"",4,0,0,0,1,
923,0,923,NJ,NJ,NJ,CLEAR,"San Juan Natural Gas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2004-04-19,2020-11-06,"","18:00 - 17:00",5,"",4,0,0,0,1,
924,0,924,NZ,NZ,NZ,CLEAR,"Transco Zone 6 Natural Gas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2004-04-19,2019-04-26,"","18:00 - 17:00",5,"",4,0,0,0,1,
925,0,925,NR,NR,NR,CLEAR,"Rockies NW Pipeline Natural Gas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2004-04-19,2020-12-02,"","18:00 - 17:00",5,"",4,0,0,0,1,
926,0,926,NH,NH,NHN,CLEAR,"Houston Ship Channel Natural Gas Basis",,Settlement,"",1,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2004-04-19,2021-08-11,"","18:00 - 17:00",5,"",4,0,0,0,1,0
927,0,927,PH,PH,PH,CLEAR,"Panhandle Natural Gas Basis",,Settlement,"",1,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2004-04-20,2021-08-11,"","18:00 - 17:00",5,"",4,0,0,0,1,0
928,0,928,AW,AW,NW,CLEAR,"WAHA Natural Gas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2004-04-19,2020-12-02,"","18:00 - 17:00",5,"",4,0,0,0,1,
929,0,929,KN,KN,NK,CLEAR,"SUMAS Natural Gas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2004-04-19,2020-08-07,"","18:00 - 17:00",5,"",4,0,0,0,1,
930,0,930,GBL,GBL,,CBT,"German Bund",,Settlement,"",0,10,1000,EUR,"EUR 100000","points",1,10,IIVIIVIIVIIV,2004-04-23,2005-12-08,"","10:00 - 14:15",,"",2,0,0,0,1,
931,0,931,GBM,GBM,,CBT,"German Bobl",,Settlement,"",0,10,1000,EUR,"EUR 100000","points",1,10,IIVIIVIIVIIV,2004-04-23,2005-12-08,"","10:00 - 14:15",,"",2,0,0,0,1,
932,0,932,GBS,GBS,,CBT,"German Schatz",,Settlement,"",0,10,1000,EUR,"EUR 100000","points",1,10,IIVIIVIIVIIV,2004-04-23,2005-12-08,"","10:00 - 14:15",,"",2,0,0,0,1,
936,0,936,PG,PG,PG,CLEAR,"Dominion Basis",,Settlement,"",1,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2004-07-16,2021-08-11,"","18:00 - 17:00",5,"",4,0,0,0,1,0
937,0,937,PD,PD,PD,CLEAR,"NGPL TEX/OK Natural Gas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2004-07-16,2020-11-03,"","18:00 - 17:00",5,"",4,0,0,0,1,
938,0,938,NL,NL,NL,CLEAR,"NGPL Mid Continent",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2004-07-16,2020-12-02,"","18:00 - 17:00",5,"",4,0,0,0,1,
939,0,939,NC,NC,NS,CLEAR,"SoCal Natural Gas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","USD/mmBtu",1,0.25,VVVVVVVVVVVV,2004-08-04,2016-12-02,"","18:00 - 17:15",5,"",4,0,0,0,1,
940,0,940,EN,EN,NE,CLEAR,"ANR Oklahoma Natural Gas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","USD/mmBtu",1,0.25,VVVVVVVVVVVV,2004-08-04,2019-04-26,"","18:00 - 17:00",5,"",4,0,0,0,0,
950,0,950,PLZ,PLZ,PLZ,CME,"Polish Zloty/US Dollar",,Settlement,"",1,5,500000,USD,"PLN 500000","USD/PLN",2,10,IIVIIVIIVIIV,2004-11-16,2021-08-11,"","17:00 - 16:00",,"",5,0,0,0,1,8
951,0,951,EPL,EPL,EPL,CME,"Polish Zloty/Euro",,Settlement,"",1,5,500000,EUR,"PLN 500000","EUR/PLN",2,10,IIVIIVIIVIIV,2004-11-16,2021-08-11,"","17:00 - 16:00",,"",5,0,0,0,1,12
962,0,962,AC,AC,ACF,CBT,"Ethanol",,Settlement,"",1,29,29000,USD,"29000 gallons","USD/gallon",1,29,VVVVVVVVVVVV,2005-03-23,2021-08-11,"","18:00 - 13:15",,"",3,0,0,0,1,0
963,0,963,ET,ET,,CME,"Ethanol",,Settlement,"",0,30,30000,USD,"30000 Gallons","USD/gallon",1,30,VVVVVVVVVVVV,2005-03-29,2007-11-21,"","09:05 - 13:30",,"",3,0,0,0,1,
964,0,964,GR,GR,,NYMEX,"Gas Oil-Northwest Europe",,Settlement,"",0,30,3000,USD,"100 tonnes","USD/tonne",25,750,VVVVVVVVVVVV,2005-04-13,2006-12-12,"","18:30 - 08:45",,"",2,0,0,0,1,
965,0,965,BS,BS,,CBT,"Soybeans-South American",RTH,Settlement,"BS,BS2",0,6.25,50,USD,"5000 bushels","cents/bushel",2,12.5,VIVIVIVVVIVI,2005-05-20,2009-04-24,"","09:30 - 13:15",,"",-1,0,0,0,0,
966,0,966,BS2,BS2,,CBT,"Soybeans-South American",Combined,Settlement,"BS,BS2",0,6.25,50,USD,"5000 bushels","cents/bushel",2,12.5,VIVIVIVVVIVI,2005-05-20,2009-04-24,"","18:00 - 13:15",,"",-1,0,0,0,0,
967,0,967,QQQ,QQQ,QQQ,CME,"Nasdaq 100 ETF",,Settlement,"",0,2,200,USD,"200 shares","USD/Share",1,2,SSVSSVSSVSSV,2005-06-06,2011-03-18,"","08:30 - 15:15",,"",2,0,0,0,1,
968,0,968,SPY,SPY,SPY,CME,"S&P Depositary Receipts ETF",,Settlement,"",0,1,100,USD,"100 shares","USD/Share",1,1,SSVSSVSSVSSV,2005-06-06,2011-03-18,"","08:30 - 15:15",,"",2,0,0,0,1,
969,0,969,IWM,IWM,IWM,CME,"iShares Russell 2000 ETF",,Settlement,"",0,1,100,USD,"200 shares","USD/share",1,1,SSVSSVSSVSSV,2005-06-20,2011-03-18,"","08:30 - 15:15",,"",2,0,0,0,1,
973,0,973,CB,CB,CB,CME,"Cash Settled Butter",,Settlement,"",1,2,200,USD,"20000 lbs","USD/100 lbs",2.5,5,VVVVVVVVVVVV,2005-09-19,2021-08-11,"","17:00 - 16:00",,"",2,1,0,0,1,142
974,0,974,HCP,HCP,HC,CME,"Eurozone HICP Index",,Last,"",0,100,10000,EUR,"EUR 10000","points",1,100,VVVVVVVVVVVV,2005-09-19,2014-07-25,"","08:00 - 16:00",,"",2,0,0,0,1,
975,0,975,RB,RB,RB,NYMEX,"Gasoline-Reformulated Blendstock",RTH,Settlement,"RB1,RB,RB2",1,4.2,42000,USD,"42000 gallons","USD/gallon",1,4.2,VVVVVVVVVVVV,2005-10-03,2021-08-11,"HU starts at 1984-12-03","18:00 - 17:00",,"",4,0,0,0,1,6091
976,0,976,RB2,RB2,RB,NYMEX,"Gasoline-Reformulated Blendstock",Combined,Settlement,"RB1,RB,RB2",1,4.2,42000,USD,"42000 gallons","USD/gallon",1,4.2,VVVVVVVVVVVV,2005-10-03,2021-08-11,"HU2 starts at 1984-12-03","18:00 - 17:00",,"",4,0,0,0,1,189532
978,0,978,RCI,RCI,RCI,CME,"TRAKRS Rogers Intl Commodity Index",,Last,"",0,0.01,1,USD,"$1 x Index","points",1,0.01,IIIIIIIIIVII,2005-11-04,2010-10-26,"","08:30 - 15:00",,"",2,0,0,0,1,
988,0,988,QU,QU,QR,NYMEX,"mini Gasoline-Reformulated Blendstock",,Settlement,"",1,2.1,21000,USD,"21000 gallons","USD/gal",1,2.1,VVVVVVVVVVVV,2006-01-17,2021-08-11,"","18:00 - 17:00",,"",4,0,0,0,1,0
989,0,989,QH,QH,QO,NYMEX,"e-mini NY Harbor ULSD",,Settlement,"",1,2.1,21000,USD,"21000 gallons","USD/gal",2,4.2,VVVVVVVVVVVV,2006-01-17,2021-08-11,"","18:00 - 17:00",,"",4,0,0,0,1,0
100002,0,1002,NDN,NDN,ND,CLEAR,"ANR La Natural Gas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2006-05-23,2017-03-02,"","",5,"",4,0,0,0,1,
100003,0,1003,PWN,PWN,PW,CLEAR,"Enable Natural Gas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2006-05-23,2020-02-07,"","18:00 - 17:00",5,"",4,0,0,0,1,
100004,0,1004,GLN,GLN,GL,CLEAR,"Columbia Gulf Natural Gas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2006-05-23,2018-02-09,"","18:00 - 17:00",5,"",4,0,0,0,0,
100005,0,1005,FPN,FPN,FP,CLEAR,"Florida XmitZ3 Natural Gas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2006-05-23,2017-10-13,"","18:00 - 17:15",5,"",4,0,0,0,1,
100007,0,1007,PEN,PEN,PE,CLEAR,"NNG Demarc Natural Gas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2006-05-23,2020-02-07,"","18:00 - 17:00",5,"",4,0,0,0,1,
100008,0,1008,SZN,SZN,SZ,CLEAR,"SONAT Natural Gas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2006-05-23,2018-02-09,"","18:00 - 17:00",5,"",4,0,0,0,0,
100009,0,1009,NMN,NMN,NM,CLEAR,"Tennessee 500 Natural Gas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2006-05-23,2018-06-07,"","",5,"",4,0,0,0,1,
100010,0,1010,NQN,NQN,NQ,CLEAR,"Tennessee Zone 0 Natural Gas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2006-05-23,2018-04-20,"","18:00 - 17:00",5,"",4,0,0,0,0,
100011,0,1011,TBN,TBN,TB,CLEAR,"TX Gas Zone SL Natural Gas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2006-05-23,2014-08-08,"","18:00 - 17:15",5,"",4,0,0,0,1,
100012,0,1012,TEN,TEN,TE,CLEAR,"Tetco East LA Natural Gas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2006-05-23,2015-10-02,"","",5,"",4,0,0,0,1,
100013,0,1013,TXN,TXN,TX,CLEAR,"Tetco S Texas Natural Gas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2006-05-23,2019-04-26,"","18:00 - 17:00",5,"",4,0,0,0,0,
100014,0,1014,CZN,CZN,CZ,CLEAR,"Transco Zone 3 Natural Gas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2006-05-23,2019-04-26,"","18:00 - 17:00",5,"",4,0,0,0,0,
100015,0,1015,TRN,TRN,TR,CLEAR,"Transco Zone 4 Natural Gas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2006-05-23,2020-12-04,"","18:00 - 17:00",5,"",4,0,0,0,1,
100016,0,1016,NUN,NUN,NU,CLEAR,"Trunkline LA Natural Gas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2006-05-23,2015-07-31,"","18:00 - 17:15",5,"",4,0,0,0,1,
100017,0,1017,PFN,PFN,PF,CLEAR,"Ventura Natural Gas Basis",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","$/mmBtu",1,0.25,VVVVVVVVVVVV,2006-05-23,2020-02-07,"","18:00 - 17:00",5,"",4,0,0,0,1,
100018,0,1018,CUS,CUS,CUS,CME,"Composite Housing Index",,Settlement,"",1,2.5,250,USD,"$250 x Index","points",20,50,IVIIVIIVIIVI,2006-05-23,2021-08-11,"","17:00 - 14:00",,"",2,0,0,0,1,0
100019,0,1019,BOS,BOS,BOS,CME,"Boston Housing Index",,Settlement,"",1,2.5,250,USD,"$250 x Index","points",20,50,IVIIVIIVIIVI,2006-05-24,2021-08-11,"","17:00 - 14:00",,"",2,0,0,0,1,0
100020,0,1020,CHI,CHI,CHI,CME,"Chicago Housing Index",,Settlement,"",1,2.5,250,USD,"$250 x Index","points",20,50,IVIIVIIVIIVI,2006-05-23,2021-08-11,"","17:00 - 14:00",,"",2,0,0,0,1,0
100021,0,1021,DEN,DEN,DEN,CME,"Denver Housing Index",,Settlement,"",1,2.5,250,USD,"$250 x Index","points",20,50,IVIIVIIVIIVI,2006-05-23,2021-08-11,"","17:00 - 14:00",,"",2,0,0,0,1,0
100022,0,1022,LAV,LAV,LAV,CME,"Las Vegas Housing Index",,Settlement,"",1,2.5,250,USD,"$250 x Index","points",20,50,IVIIVIIVIIVI,2006-06-02,2021-08-11,"","17:00 - 14:00",,"",2,0,0,0,1,0
100023,0,1023,LAX,LAX,LAX,CME,"Las Angeles Housing Index",,Settlement,"",1,2.5,250,USD,"$250 x Index","points",20,50,IVIIVIIVIIVI,2006-05-23,2021-08-11,"","17:00 - 14:00",,"",2,0,0,0,1,0
100024,0,1024,MIA,MIA,MIA,CME,"Miami Housing Index",,Settlement,"",1,2.5,250,USD,"$250 x Index","points",20,50,IVIIVIIVIIVI,2006-05-23,2021-08-11,"","17:00 - 14:00",,"",2,0,0,0,1,0
100025,0,1025,NYM,NYM,NYM,CME,"New York Housing Index",,Settlement,"",1,2.5,250,USD,"$250 x Index","points",20,50,IVIIVIIVIIVI,2006-05-23,2021-08-11,"","17:00 - 14:00",,"",2,0,0,0,1,0
100026,0,1026,SDG,SDG,SDG,CME,"San Diego Housing Index",,Settlement,"",1,2.5,250,USD,"$250 x Index","points",20,50,IVIIVIIVIIVI,2006-05-23,2021-08-11,"","17:00 - 14:00",,"",2,0,0,0,1,0
100027,0,1027,SFR,SFR,SFR,CME,"San Francisco Housing Index",,Settlement,"",1,2.5,250,USD,"$250 x Index","points",20,50,IVIIVIIVIIVI,2006-05-23,2021-08-11,"","17:00 - 14:00",,"",2,0,0,0,1,0
100028,0,1028,WDC,WDC,WDC,CME,"Washington DC Housing Index",,Settlement,"",1,2.5,250,USD,"$250 x Index","points",20,50,IVIIVIIVIIVI,2006-05-23,2021-08-11,"","17:00 - 14:00",,"",2,0,0,0,1,0
100029,0,1029,EF2,EF2,EFE,CME,"e-mini MSCI EAFE Index",,Settlement,"",0,0.5,50,USD,"$50 x index","points",10,5,IIVIIVIIVIIV,2006-06-15,2011-06-17,"","15:30 - 15:15",,"",2,0,0,0,1,
100030,0,1030,BIO,BIO,BIO,CME,"e-mini Nasdaq Bio Index",,Settlement,"",1,0.5,50,USD,"$50 x index","points",10,5,IIVIIVIIVIIV,2006-06-15,2021-08-11,"","17:00 - 16:15",,"",2,0,0,0,1,1
100031,0,1031,SP5,SP5,SP5,CME,"e-mini S&P Asia Index",,Settlement,"",0,0.25,25,USD,"$25 x index","points",50,12.5,IIVIIVIIVIIV,2006-06-15,2010-11-19,"","15:30 - 15:15",,"",2,0,0,0,1,
100032,0,1032,RS1,RS1,RS1,CME,"e-mini Russell 1000 Index",,Settlement,"",1,0.5,50,USD,"$50 x index","points",10,5,IIVIIVIIVIIV,2006-06-15,2021-08-11,"","17:00 - 16:30",,"",2,0,0,0,1,2839
100033,0,1033,NIE,GIE,GIE,CME,"GSCI Index Ex. Return",,Settlement,"",1,0.1,100,USD,"$100 x index","points",1,0.1,VVVVVVVVVVVV,2006-06-16,2021-08-11,"","17:00 - 16:00",,"",3,0,0,0,1,0
100034,0,1034,BXY,BXY,TBX,CME,"TRAKRS Bxy Index",,Settlement,"",0,0.01,1,USD,"$1 x index","points",1,0.01,IIIVIIIIIIII,2006-06-15,2011-04-28,"","08:30 - 15:00",,"",2,0,0,0,1,
100035,0,1035,PCT,PCT,PCT,CME,"TRAKRS PIMCO CRR Index",,Settlement,"",0,0.01,1,USD,"$1 x Index","points",1,0.01,IIIIIVIIIIII,2006-06-28,2011-06-29,"","08:30 - 15:00",,"",2,0,0,0,1,
100046,0,1046,PQ,PQ,,NYMEX,"Platinum-miNY",,Settlement,"",0,1,10,USD,"10 troy oz.","USD/troy oz.",5,5,VIIVIIVIIVII,2006-08-07,2007-12-31,"","18:00 - 17:15",,"",1,0,0,0,1,
100047,0,1047,LQ,LQ,,NYMEX,"Palladium-miNY",,Settlement,"",0,0.25,25,USD,"25 troy oz.","USD/troy oz.",25,6.25,IIVIIVIIVIIV,2006-08-07,2007-12-31,"","18:00 - 17:15",,"",2,0,0,0,1,
100053,0,1053,RMB,RMB,RMB,CME,"RMB/USD",,Settlement,"",1,10,1000000,USD,"RMB 1000000","USD/RMB",1,10,SSVSSVSSVSSV,2006-08-28,2021-08-11,"","17:00 - 16:00",,"",5,0,0,0,1,0
100054,0,1054,RME,RME,RME,CME,"Euro/Renminbi",,Settlement,"",1,10,1000000,EUR,"RMB 1000000","EUR/RMB",1,10,SSVSSVSSVSSV,2006-08-28,2021-08-11,"","17:00 - 16:00",,"",5,0,0,0,1,0
100055,0,1055,RMY,RMY,RMY,CME,"Yen/Renminbi",,Settlement,"",0,0.001,1,JPY,"RMB 1000000","JPY/RMB",1,0.001,SSVSSVSSVSSV,2006-08-28,2014-09-19,"","17:00 - 16:00",,"",3,0,0,0,1,
100057,0,1057,HZ,HZ,HZ,NYMEX,"Fuel Oil-Singapore",,Settlement,"",0,1,100,USD,"100 Metric Tons","USD/tonne",1,1,VVVVVVVVVVVV,2006-09-29,2011-09-26,"","18:00 - 17:15",,"",2,0,0,0,1,
100058,0,1058,KWR,KWR,KRW,CME,"Korean Won",,Settlement,"",1,12.5,125000,USD,"KRW 125000000","USD/1000 KRW",1,12.5,VVVVVVVVVVVV,2006-09-18,2021-08-11,"","17:00 - 16:00",,"",4,0,0,0,1,482
100060,0,1060,RA,RA,RA,CME,"SA Rand",Combined,Settlement,"RA2,RA,RA1",1,5,500000,USD,"500000 ZAR","USD/ZAR",2.5,12.5,VVVVVVVVVVVV,2006-09-29,2021-08-11,"RA2 starts at 1997-05-07","17:00 - 16:00",,"",5,1,0,0,1,1879
100061,0,1061,RA1,RA1,RA,CME,"SA Rand",ETH,Last,"RA2,RA,RA1",1,5,500000,USD,"ZAR500000","USD/ZAR",2.5,12.5,VVVVVVVVVVVV,2006-09-29,2021-08-11,"","17:00 - 16:00",,"",5,1,0,0,1,1876
100062,0,1062,NE,NE,NE,CME,"New Zealand Dollar",Combined,Settlement,"NE2,NE,NE1",1,10,100000,USD,"100000 NZD","$/NZD",1,10,IIVIIVIIVIIV,1997-05-07,2021-08-11,"NE2 starts at 1997-05-07","17:00 - 16:00",,"",4,0,0,0,1,18971
100063,0,1063,NE1,NE1,NE,CME,"New Zealand Dollar",ETH,Last,"NE2,NE,NE1",1,10,100000,USD,"100000 NZD","$/NZD",1,10,IIVIIVIIVIIV,2006-09-29,2021-08-11,"","17:00 - 16:00",,"",4,0,0,0,1,18971
100064,0,1064,RU,RU,RU,CME,"RX-Russian Ruble",Combined,Settlement,"RU2,RU,RU1",1,2.5,2500000,USD,"2500000 RUB","USD/RUB",5,12.5,VVVVVVVVVVVV,2006-09-29,2021-08-11,"","17:00 - 16:00",,"",6,0,0,0,1,3900
100065,0,1065,RU1,RU1,RU,CME,"RX-Russian Ruble",ETH,Last,"RU2,RU,RU1",1,2.5,2500000,USD,"2500000 RUB","USD/RUB",5,12.5,VVVVVVVVVVVV,2006-09-29,2021-08-11,"","17:00 - 16:00",,"",6,0,0,0,1,3900
100066,0,1066,KW2,KW2,KE,CBT,"Kansas City HRW Wheat",Combined,Settlement,"KW,KW2,KE",1,6.25,50,USD,"5000 bushels","cents/bushel",2,12.5,IIVIVIVIVIIV,1966-05-16,2021-08-11,"KW starts at 1966-05-16","18:32 - 13:15",,"",-1,0,0,0,1,87323
100067,0,1067,KE,KE,,CBT,"Kansas City HRW Wheat",ETH,Last,"KW,KW2,KE",1,6.25,50,USD,"5000 bushels","cents/bushel",2,12.5,IIVIVIVIVIIV,2006-09-29,2021-08-11,"","18:32 - 13:15",,"",-1,0,0,0,1,84325
100068,0,1068,DCN,DCN,DC,CLEAR,"Dubai Crude Cal Swap",,Settlement,"",1,10,1000,USD,"1000 barrels","USD/barrel",1,10,VVVVVVVVVVVV,2006-10-12,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100069,0,1069,UAN,UAN,UA,CLEAR,"Singapore Fuel 180 Swap",,Settlement,"",0,1,1000,USD,"1000 tonnes","USD/tonne",1,1,VVVVVVVVVVVV,2006-10-12,2020-12-31,"","18:00 - 17:00",,"",3,0,0,0,1,
100070,0,1070,SEN,SEN,SE,CLEAR,"Singapore Fuel 380 Swap",,Settlement,"",1,1,1000,USD,"1000 tonnes","USD/tonne",1,1,VVVVVVVVVVVV,2006-10-12,2021-08-11,"","18:00 - 17:00",,"",3,0,0,0,1,0
